Ano;Código da IES;Nome da IES;Sigla da IES;Organização Acadêmica;Categoria Administrativa;Código do Curso;Código da Área;Área de Enquadramento;Modalidade de Ensino;Código do Município;Município do Curso;Sigla da UF;Concluintes Inscritos;Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Conceito Enade (Contínuo);Conceito Enade (Faixa);;;
2016;3371;CENTRO UNIVERSITÁRIO DE PATOS DE MINAS;UNIPAM;Centro Universitário;Privada sem fins lucrativos;105522;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3148004;PATOS DE MINAS;MG;23;23;50,7957;3,8138;52,7174;3,8394;3,8330;4;;;
2016;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Universidade;Pessoa Jurídica de Direito Público - Federal;105526;55;BIOMEDICINA;Educação Presencial;5211909;JATAÍ;GO;41;40;47,8950;2,0648;41,0075;2,1937;2,1615;3;;;
2016;719;UNIVERSIDADE DO ESTADO DE MATO GROSSO;UNEMAT;Universidade;Pessoa Jurídica de Direito Público - Estadual;105575;23;ENFERMAGEM;Educação Presencial;5107958;TANGARÁ DA SERRA;MT;28;26;39,2308;1,8229;41,9577;2,3138;2,1911;3;;;
2016;208;UNIVERSIDADE DE RIBEIRÃO PRETO;UNAERP;Universidade;Privada sem fins lucrativos;105606;19;FARMÁCIA;Educação Presencial;3543402;RIBEIRÃO PRETO;SP;39;39;46,6385;2,4639;53,0795;2,7313;2,6645;3;;;
2016;601;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL;IFRS;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;105648;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;4320503;SERTÃO;RS;32;25;38,2960;2,4792;39,5680;2,0894;2,1869;3;;;
2016;3189;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS;IFMG;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;105662;17;AGRONOMIA;Educação Presencial;3105103;BAMBUÍ;MG;14;13;54,9538;3,8847;66,2385;3,5602;3,6413;4;;;
2016;3987;FACULDADE UNIÃO DE GOYAZES;FUG;Faculdade ;Privada com fins lucrativos;105686;55;BIOMEDICINA;Educação Presencial;5221403;TRINDADE;GO;26;26;36,7885;0,4932;37,0000;1,6000;1,3233;2;;;
2016;4450;FACULDADE METROPOLITANA DA AMAZÔNIA;FAMAZ;Faculdade ;Privada sem fins lucrativos;105736;91;TECNOLOGIA EM GESTÃO HOSPITALAR;Educação Presencial;1501402;BELÉM;PA;12;12;48,1167;2,7722;39,6417;1,5475;1,8537;2;;;
2016;1702;CENTRO UNIVERSITÁRIO ESTÁCIO DA AMAZÔNIA;ESTÁCIO AMAZÔNIA;Centro Universitário;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;105764;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;1400100;BOA VISTA;RR;19;17;29,5235;0,5369;30,9000;0,0703;0,1870;1;;;
2016;5550;FACULDADE ANHANGUERA DE ANÁPOLIS;FAAA;Faculdade ;Privada com fins lucrativos;105866;19;FARMÁCIA;Educação Presencial;5201108;ANÁPOLIS;GO;116;107;41,1542;1,6887;43,4897;1,4655;1,5213;2;;;
2016;1510;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;0;Centro Universitário;Privada com fins lucrativos;105868;23;ENFERMAGEM;Educação Presencial;4216602;SÃO JOSÉ;SC;80;78;38,5603;1,7330;45,1910;2,7771;2,5160;3;;;
2016;3393;FACULDADE DE ENSINO SUPERIOR DOM BOSCO;FACDOMBOSCO;Faculdade ;Privada com fins lucrativos;105870;19;FARMÁCIA;Educação Presencial;4106407;CORNÉLIO PROCÓPIO;PR;27;23;40,0174;1,5280;41,8783;1,2528;1,3216;2;;;
2016;449;UNIVERSIDADE LUTERANA DO BRASIL;ULBRA;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;105874;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;4316907;SANTA MARIA;RS;27;27;41,0370;3,2681;49,6148;2,9478;3,0279;4;;;
2016;1436;ESCOLA SUPERIOR BATISTA DO AMAZONAS;ESBAM;Faculdade ;Privada com fins lucrativos;105890;38;SERVIÇO SOCIAL;Educação Presencial;1302603;MANAUS;AM;14;10;35,1000;1,6194;43,6000;1,8089;1,7616;2;;;
2016;2158;FACULDADE SANTA MARIA;FSM;Faculdade ;Privada com fins lucrativos;105916;19;FARMÁCIA;Educação Presencial;2503704;CAJAZEIRAS;PB;30;28;44,0321;2,0955;49,6464;2,2782;2,2325;3;;;
2016;1336;CENTRO UNIVERSITÁRIO ASSIS GURGACZ;FAG;Centro Universitário;Privada sem fins lucrativos;105920;5;MEDICINA VETERINÁRIA;Educação Presencial;4104808;CASCAVEL;PR;96;84;45,9095;2,3295;45,5905;1,9497;2,0447;3;;;
2016;4450;FACULDADE METROPOLITANA DA AMAZÔNIA;FAMAZ;Faculdade ;Privada sem fins lucrativos;105922;23;ENFERMAGEM;Educação Presencial;1501402;BELÉM;PA;123;117;39,3205;1,8349;39,3906;1,9460;1,9182;2;;;
2016;757;FACULDADES INTEGRADAS DO TAPAJÓS;ISES;Faculdade ;Privada com fins lucrativos;105968;5;MEDICINA VETERINÁRIA;Educação Presencial;1506807;SANTARÉM;PA;63;61;39,4918;1,3406;41,3082;1,1613;1,2062;2;;;
2016;3268;FACULDADE MADRE THAIS;FMT;Faculdade ;Privada com fins lucrativos;105982;23;ENFERMAGEM;Educação Presencial;2913606;ILHÉUS;BA;19;18;33,9778;1,1187;30,6722;0,6968;0,8023;1;;;
2016;3618;FACULDADE MARIO SCHENBERG;FMS;Faculdade ;Privada com fins lucrativos;105986;55;BIOMEDICINA;Educação Presencial;3513009;COTIA;SP;11;10;37,5500;0,6010;38,8000;1,8667;1,5502;2;;;
2016;2620;FACULDADE DE AMPÉRE;FAMPER;Faculdade ;Privada com fins lucrativos;106018;38;SERVIÇO SOCIAL;Educação Presencial;4101002;AMPÉRE;PR;5;5;34,4400;1,5273;38,4000;1,2904;1,3496;2;;;
2016;265;FACULDADES INTEGRADAS DE OURINHOS;FIO;Faculdade ;Privada sem fins lucrativos;106020;19;FARMÁCIA;Educação Presencial;3534708;OURINHOS;SP;18;17;47,2765;2,5541;61,6294;3,8599;3,5334;4;;;
2016;3615;FACULDADE PERNAMBUCANA DE SAÚDE ;FPS;Faculdade ;Privada sem fins lucrativos;106024;19;FARMÁCIA;Educação Presencial;2611606;RECIFE;PE;16;15;36,9333;1,0920;50,5400;2,3961;2,0701;3;;;
2016;449;UNIVERSIDADE LUTERANA DO BRASIL;ULBRA;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;106074;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;4318408;SÃO JERÔNIMO;RS;34;29;39,0517;1,8576;44,6069;2,4802;2,3246;3;;;
2016;423;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;URI;Universidade;Privada sem fins lucrativos;106130;17;AGRONOMIA;Educação Presencial;4307005;ERECHIM;RS;21;21;50,3714;3,1627;64,3762;3,2870;3,2559;4;;;
2016;423;UNIVERSIDADE REGIONAL INTEGRADA DO ALTO URUGUAI E DAS MISSÕES;URI;Universidade;Privada sem fins lucrativos;106132;17;AGRONOMIA;Educação Presencial;4317400;SANTIAGO;RS;53;48;41,4167;1,7520;58,3896;2,4088;2,2446;3;;;
2016;1581;FACULDADE DA CIDADE DE SANTA LUZIA;FACSAL;Faculdade ;Privada sem fins lucrativos;106137;19;FARMÁCIA;Educação Presencial;3157807;SANTA LUZIA;MG;6;6;44,0667;2,1004;43,9000;1,5196;1,6648;2;;;
2016;496;UNIVERSIDADE DE FRANCA;UNIFRAN;Universidade;Privada com fins lucrativos;106157;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;3516200;FRANCA;SP;57;55;34,3218;1,6951;40,9055;1,4261;1,4933;2;;;
2016;496;UNIVERSIDADE DE FRANCA;UNIFRAN;Universidade;Privada com fins lucrativos;106169;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;3516200;FRANCA;SP;8;7;43,6429;2,4940;48,1571;3,1044;2,9518;4;;;
2016;496;UNIVERSIDADE DE FRANCA;UNIFRAN;Universidade;Privada com fins lucrativos;106177;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;3516200;FRANCA;SP;15;14;41,2071;2,9754;45,3500;3,1491;3,1056;4;;;
2016;521;UNIVERSIDADE DE MOGI DAS CRUZES;UMC;Universidade;Privada com fins lucrativos;106368;36;FISIOTERAPIA;Educação Presencial;3550308;SÃO PAULO;SP;25;20;48,4150;3,0943;41,9200;3,2080;3,1796;4;;;
2016;521;UNIVERSIDADE DE MOGI DAS CRUZES;UMC;Universidade;Privada com fins lucrativos;106372;23;ENFERMAGEM;Educação Presencial;3550308;SÃO PAULO;SP;17;16;36,2062;1,4174;36,7375;1,5658;1,5287;2;;;
2016;521;UNIVERSIDADE DE MOGI DAS CRUZES;UMC;Universidade;Privada com fins lucrativos;106382;55;BIOMEDICINA;Educação Presencial;3550308;SÃO PAULO;SP;41;39;55,1128;3,0862;45,7308;2,8934;2,9416;3;;;
2016;1187;CENTRO UNIVERSITÁRIO MÓDULO;MÓDULO;Centro Universitário;Privada com fins lucrativos;106436;23;ENFERMAGEM;Educação Presencial;3510500;CARAGUATATUBA;SP;57;54;39,1204;1,8081;42,8093;2,4358;2,2789;3;;;
2016;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;UNIAN - SP;Universidade;Privada com fins lucrativos;106536;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3547809;SANTO ANDRÉ;SP;21;17;38,4118;1,7794;45,6882;2,7685;2,5212;3;;;
2016;535;CENTRO UNIVERSITÁRIO DE MANDAGUARI - UNIMAN;FAFIMAN;Faculdade ;Pessoa Jurídica de Direito Público - Municipal;106550;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;4114203;MANDAGUARI;PR;7;6;23,7500;0,0000;28,1667;0,0000;0,0000;1;;;
2016;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Universidade;Pessoa Jurídica de Direito Público - Municipal;106648;23;ENFERMAGEM;Educação Presencial;4217204;SÃO MIGUEL DO OESTE;SC;30;30;41,4200;2,1163;44,0667;2,6160;2,4911;3;;;
2016;349;CENTRO UNIVERSITÁRIO DE BELO HORIZONTE;UNI-BH;Centro Universitário;Privada com fins lucrativos;106760;23;ENFERMAGEM;Educação Presencial;3106200;BELO HORIZONTE;MG;37;37;48,7486;3,0987;55,5919;4,2673;3,9751;5;;;
2016;319;UNIVERSIDADE CAMILO CASTELO BRANCO;UNICASTELO;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;106796;17;AGRONOMIA;Educação Presencial;3515509;FERNANDÓPOLIS;SP;98;89;43,1663;2,0276;57,0000;2,2049;2,1606;3;;;
2016;319;UNIVERSIDADE CAMILO CASTELO BRANCO;UNICASTELO;Universidade;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;106809;17;AGRONOMIA;Educação Presencial;3513702;DESCALVADO;SP;43;37;37,0081;1,0574;51,0757;1,3359;1,2663;2;;;
2016;1772;FACULDADE NORDESTE;FANOR;Faculdade ;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;106820;23;ENFERMAGEM;Educação Presencial;2304400;FORTALEZA;CE;86;84;43,7964;2,4349;44,9940;2,7488;2,6703;3;;;
2016;4566;ESTÁCIO FATERN - FACULDADE ESTÁCIO DO RIO GRANDE DO NORTE;ESTÁCIO FATERN;Faculdade ;Privada com fins lucrativos;106826;36;FISIOTERAPIA;Educação Presencial;2408102;NATAL;RN;80;78;36,1115;1,3851;39,0538;2,7933;2,4412;3;;;
2016;1087;FACULDADES INTEGRADAS APARÍCIO CARVALHO;FIMCA;Faculdade ;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;106830;17;AGRONOMIA;Educação Presencial;1100205;PORTO VELHO;RO;70;69;41,7188;1,7996;51,4536;1,3913;1,4934;2;;;
2016;456;CENTRO UNIVERSITÁRIO SANT´ANNA;UNISANT'ANNA;Centro Universitário;Privada sem fins lucrativos;106958;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;3550308;SÃO PAULO;SP;15;7;19,9857;0,0000;36,4429;1,0453;0,7840;1;;;
2016;1917;FACULDADE DE CIÊNCIAS BIOMÉDICAS DE CACOAL;FACIMED;Faculdade ;Privada com fins lucrativos;106986;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;1100049;CACOAL;RO;1;0;;;;;;SC;;;
2016;3396;FACULDADE LS;FACELS;Faculdade ;Privada com fins lucrativos;106992;91;TECNOLOGIA EM GESTÃO HOSPITALAR;Educação Presencial;5300108;BRASÍLIA;DF;9;8;54,4250;3,8342;48,7875;3,3009;3,4342;4;;;
2016;4259;FACULDADE DE INHUMAS - FAC-MAIS;FACMAIS;Faculdade ;Privada com fins lucrativos;107038;23;ENFERMAGEM;Educação Presencial;5210000;INHUMAS;GO;22;22;39,9955;1,9254;38,4364;1,8092;1,8383;2;;;
2016;1643;FACULDADE ANÍSIO TEIXEIRA DE FEIRA DE SANTANA;FAT;Faculdade ;Privada sem fins lucrativos;107044;23;ENFERMAGEM;Educação Presencial;2910800;FEIRA DE SANTANA;BA;10;10;52,3300;3,5787;50,3700;3,5191;3,5340;4;;;
2016;2023;FACULDADE DE GUANAMBI;0;Faculdade ;Privada com fins lucrativos;107068;28;NUTRIÇÃO;Educação Presencial;2911709;GUANAMBI;BA;10;9;44,5444;2,5183;39,5778;1,3558;1,6464;2;;;
2016;3434;FACULDADE DE SAÚDE IBITURUNA;FASI;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Sociedade;107073;23;ENFERMAGEM;Educação Presencial;3143302;MONTES CLAROS;MG;76;69;41,3174;2,1026;46,3130;2,9378;2,7290;3;;;
2016;826;CENTRO UNIVERSITÁRIO DE DESENVOLVIMENTO DO CENTRO-OESTE;UNIDESC;Centro Universitário;Privada sem fins lucrativos;107102;19;FARMÁCIA;Educação Presencial;5212501;LUZIÂNIA;GO;17;13;31,1231;0,2707;42,0077;1,2699;1,0201;2;;;
2016;826;CENTRO UNIVERSITÁRIO DE DESENVOLVIMENTO DO CENTRO-OESTE;UNIDESC;Centro Universitário;Privada sem fins lucrativos;107109;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;5212501;LUZIÂNIA;GO;13;13;38,4077;2,3174;40,5154;1,7530;1,8941;2;;;
2016;1196;CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR;UNICESUMAR;Centro Universitário;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Mercantil ou Comercial;107120;36;FISIOTERAPIA;Educação Presencial;4115200;MARINGÁ;PR;29;29;48,5862;3,1180;42,5759;3,3029;3,2567;4;;;
2016;926;CENTRO UNIVERSITÁRIO ANHANGUERA DE CAMPO GRANDE;0;Centro Universitário;Privada com fins lucrativos;107126;23;ENFERMAGEM;Educação Presencial;5002704;CAMPO GRANDE;MS;92;78;37,8872;1,6428;40,0077;2,0344;1,9365;2;;;
2016;926;CENTRO UNIVERSITÁRIO ANHANGUERA DE CAMPO GRANDE;0;Centro Universitário;Privada com fins lucrativos;107128;36;FISIOTERAPIA;Educação Presencial;5002704;CAMPO GRANDE;MS;17;17;39,5294;1,8599;36,4294;2,4135;2,2751;3;;;
2016;1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;Universidade;Privada sem fins lucrativos;107138;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;4209300;LAGES;SC;28;27;41,0259;3,2655;43,7556;1,9241;2,2594;3;;;
2016;383;UNIVERSIDADE DA AMAZÔNIA;UNAMA;Universidade;Privada com fins lucrativos;107224;23;ENFERMAGEM;Educação Presencial;1501402;BELÉM;PA;177;156;45,5423;2,6689;41,4147;2,2360;2,3442;3;;;
2016;383;UNIVERSIDADE DA AMAZÔNIA;UNAMA;Universidade;Privada com fins lucrativos;107227;28;NUTRIÇÃO;Educação Presencial;1501402;BELÉM;PA;76;63;38,6619;1,7334;46,0317;2,0772;1,9913;3;;;
2016;398;UNIVERSIDADE TIRADENTES;UNIT;Universidade;Privada com fins lucrativos;107246;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;2800308;ARACAJU;SE;179;163;41,0436;2,2117;42,5129;2,2847;2,2664;3;;;
2016;3641;CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS;UNIFEB;Centro Universitário;Privada sem fins lucrativos;107283;17;AGRONOMIA;Educação Presencial;3505500;BARRETOS;SP;39;29;40,8586;1,6641;51,2517;1,3617;1,4373;2;;;
2016;3797;FACULDADE GUAIRACÁ;FAG;Faculdade ;Privada com fins lucrativos;107286;36;FISIOTERAPIA;Educação Presencial;4109401;GUARAPUAVA;PR;45;43;42,8605;2,3226;36,9837;2,4937;2,4510;3;;;
2016;167;UNIVERSIDADE METODISTA DE SÃO PAULO;UMESP;Universidade;Privada sem fins lucrativos;107338;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3548708;SÃO BERNARDO DO CAMPO;SP;40;39;50,8308;3,8195;49,9564;3,4188;3,5190;4;;;
2016;3188;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS;IFNMG;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;107476;17;AGRONOMIA;Educação Presencial;3135209;JANUÁRIA;MG;21;20;48,2550;2,8293;65,6250;3,4702;3,3100;4;;;
2016;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Universidade;Pessoa Jurídica de Direito Público - Federal;107492;23;ENFERMAGEM;Educação Presencial;2505105;CUITÉ;PB;52;52;49,9115;3,2545;54,3269;4,0861;3,8782;4;;;
2016;2564;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;Universidade;Pessoa Jurídica de Direito Público - Federal;107495;19;FARMÁCIA;Educação Presencial;2505105;CUITÉ;PB;81;81;48,6556;2,7490;53,4383;2,7787;2,7713;3;;;
2016;480;CENTRO UNIVERSITÁRIO SERRA DOS ÓRGÃOS;UNIFESO;Centro Universitário;Privada sem fins lucrativos;107550;19;FARMÁCIA;Educação Presencial;3305802;TERESÓPOLIS;RJ;1;0;;;;;;SC;;;
2016;4567;FACULDADE CENTRO MATO-GROSSENSE;0;Faculdade ;Privada sem fins lucrativos;107564;17;AGRONOMIA;Educação Presencial;5107925;SORRISO;MT;73;65;35,1031;0,7573;56,0954;2,0722;1,7435;2;;;
2016;176;UNIVERSIDADE CASTELO BRANCO;UCB;Universidade;Privada sem fins lucrativos;107584;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;3304557;RIO DE JANEIRO;RJ;33;20;38,5750;1,7915;37,0000;1,1428;1,3050;2;;;
2016;4655;FACULDADE ANHANGÜERA DE SOROCABA;FSO;Faculdade ;Privada com fins lucrativos;107614;23;ENFERMAGEM;Educação Presencial;3552205;SOROCABA;SP;83;81;37,7778;1,6281;37,3062;1,6473;1,6425;2;;;
2016;1805;FACULDADE DOS GUARARAPES;FG;Faculdade ;Pessoa Jurídica de Direito Privado - Com fins lucrativos - Sociedade Civil;107619;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;2607901;JABOATÃO DOS GUARARAPES;PE;74;71;41,3775;2,2666;42,5056;2,2836;2,2793;3;;;
2016;1815;FACULDADE DO INSTITUTO BRASIL;FIBRA;Faculdade ;Privada com fins lucrativos;107627;23;ENFERMAGEM;Educação Presencial;5201108;ANÁPOLIS;GO;22;19;39,2263;1,8223;40,0368;2,0386;1,9845;3;;;
2016;4362;FACULDADE PITÁGORAS DE BETIM;PITÁGORAS-BETIM;Faculdade ;Privada com fins lucrativos;107631;3501;EDUCAÇÃO FÍSICA (BACHARELADO);Educação Presencial;3106705;BETIM;MG;45;38;43,5105;2,6170;44,7237;2,6215;2,6204;3;;;
2016;1396;Centro Universitário Dinâmica das Cataratas;UDC;Centro Universitário;Privada com fins lucrativos;107635;17;AGRONOMIA;Educação Presencial;4108304;FOZ DO IGUAÇU;PR;52;46;51,0196;3,2649;59,0674;2,5082;2,6974;3;;;
2016;4530;CENTRO UNIVERSITÁRIO TIRADENTES;FITS;Centro Universitário;Privada com fins lucrativos;107656;55;BIOMEDICINA;Educação Presencial;2704302;MACEIÓ;AL;46;45;42,4800;1,2986;38,0689;1,7584;1,6434;2;;;
2016;2122;Estácio FASE - Faculdade Estácio de Sergipe;Estácio FASE;Faculdade ;Privada com fins lucrativos;107658;36;FISIOTERAPIA;Educação Presencial;2800308;ARACAJU;SE;96;93;34,9806;1,2280;34,8914;2,1910;1,9502;3;;;
2016;4256;FACULDADES INTEGRADAS PITÁGORAS;FIP-MOC;Faculdade ;Privada com fins lucrativos;107666;12;MEDICINA;Educação Presencial;3143302;MONTES CLAROS;MG;104;104;61,3817;3,0697;63,7481;1,8385;2,1463;3;;;
2016;1082;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE;IFRN;Instituto Federal de Educação, Ciência e Tecnologia;Pessoa Jurídica de Direito Público - Federal;107752;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação a Distância;2408102;NATAL;RN;38;30;41,7667;2,2339;40,9833;1,8432;1,9409;2;;;
2016;1128;UNIVERSIDADE DE ITAÚNA;UI;Universidade;Privada sem fins lucrativos;107766;12;MEDICINA;Educação Presencial;3133808;ITAÚNA;MG;105;105;61,9600;3,2004;63,4857;1,7878;2,1409;3;;;
2016;2158;FACULDADE SANTA MARIA;FSM;Faculdade ;Privada com fins lucrativos;107823;38;SERVIÇO SOCIAL;Educação Presencial;2503704;CAJAZEIRAS;PB;47;44;31,0341;1,0518;40,7932;1,5290;1,4097;2;;;
2016;4846;FACULDADE VÉRTICE;VÉRTICE;Faculdade ;Privada com fins lucrativos;107832;23;ENFERMAGEM;Educação Presencial;3140902;MATIPÓ;MG;12;12;36,5583;1,4646;33,5583;1,1103;1,1989;2;;;
2016;3615;FACULDADE PERNAMBUCANA DE SAÚDE ;FPS;Faculdade ;Privada sem fins lucrativos;107854;36;FISIOTERAPIA;Educação Presencial;2611606;RECIFE;PE;33;30;41,8400;2,1809;40,2000;2,9591;2,7646;3;;;
2016;18759;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;Universidade;Pessoa Jurídica de Direito Público - Federal;107892;17;AGRONOMIA;Educação Presencial;2304202;CRATO;CE;25;22;44,3182;2,2091;53,5909;1,7048;1,8309;2;;;
2016;584;UNIVERSIDADE FEDERAL DE GOIÁS;UFG;Universidade;Pessoa Jurídica de Direito Público - Federal;107896;23;ENFERMAGEM;Educação Presencial;5211909;JATAÍ;GO;21;20;53,1100;3,6833;51,2150;3,6402;3,6510;4;;;
2016;3371;CENTRO UNIVERSITÁRIO DE PATOS DE MINAS;UNIPAM;Centro Universitário;Privada sem fins lucrativos;108014;12;MEDICINA;Educação Presencial;3148004;PATOS DE MINAS;MG;51;51;54,9588;1,6179;63,9549;1,8786;1,8134;2;;;
2016;3977;FACULDADE DE TECNOLOGIA DO AMAPÁ;META;Faculdade ;Privada com fins lucrativos;108104;69;TECNOLOGIA EM RADIOLOGIA;Educação Presencial;1600303;MACAPÁ;AP;25;25;46,0800;3,2825;41,1440;1,8623;2,2173;3;;;
2016;4429;FACULDADE UNIGRAN CAPITAL;UNIGRAN CAPITAL;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;108124;23;ENFERMAGEM;Educação Presencial;5002704;CAMPO GRANDE;MS;22;22;50,5045;3,3340;48,4636;3,2460;3,2680;4;;;
2016;4531;FACULDADE ADVENTISTA DA BAHIA;FADBA;Faculdade ;Privada sem fins lucrativos;108128;23;ENFERMAGEM;Educação Presencial;2904902;CACHOEIRA;BA;55;54;43,5852;2,4065;41,3556;2,2275;2,2723;3;;;
2016;5511;FACULDADE CAMPO REAL;CAMPO REAL;Faculdade ;Privada com fins lucrativos;108138;23;ENFERMAGEM;Educação Presencial;4109401;GUARAPUAVA;PR;39;39;40,8308;2,0373;43,8795;2,5891;2,4512;3;;;
2016;4429;FACULDADE UNIGRAN CAPITAL;UNIGRAN CAPITAL;Faculdade ;Pessoa Jurídica de Direito Privado - Sem fins lucrativos - Fundação;108288;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;5002704;CAMPO GRANDE;MS;46;45;47,4400;4,7680;54,1778;3,7451;4,0008;5;;;
2016;5403;FACULDADES OPET;0;Faculdade ;Privada com fins lucrativos;108312;95;TECNOLOGIA EM ESTÉTICA E COSMÉTICA;Educação Presencial;4106902;CURITIBA;PR;159;149;35,9973;2,0875;43,0960;1,8088;1,8785;2;;;
2016;1917;FACULDADE DE CIÊNCIAS BIOMÉDICAS DE CACOAL;FACIMED;Faculdade ;Privada com fins lucrativos;108376;90;TECNOLOGIA EM AGRONEGÓCIOS;Educação Presencial;1100049;CACOAL;RO;18;16;44,5750;3,5494;43,5250;2,8146;2,9983;4;;;
2016;4751;FACULDADE DE TECNOLOGIA E CIENCIAS DO NORTE DO PARANÁ;FATECIE;Faculdade ;Privada com fins lucrativos;108411;92;TECNOLOGIA EM GESTÃO AMBIENTAL;Educação Presencial;4118402;PARANAVAÍ;PR;9;9;33,1667;1,0419;39,2556;1,5394;1,4150;2;;;
2016;5511;FACULDADE CAMPO REAL;CAMPO REAL;Faculdade ;Privada com fins lucrativos;108419;28;NUTRIÇÃO;Educação Presencial;4109401;GUARAPUAVA;PR;19;19;44,2474;2,4787;46,5842;2,1390;2,2239;3;;;
2016;3879;FACULDADE MAURÍCIO DE NASSAU DE CAMPINA GRANDE;FMN CG;Faculdade ;Privada com fins lucrativos;108424;55;BIOMEDICINA;Educação Presencial;2504009;CAMPINA GRANDE;PB;190;147;38,2959;0,7065;33,3531;1,0597;0,9714;2;;;
2016;5670;FACULDADES UNIDAS DO VALE DO ARAGUAIA;UNIVAR;Faculdade ;Privada sem fins lucrativos;108430;38;SERVIÇO SOCIAL;Educação Presencial;5101803;BARRA DO GARÇAS;MT;23;19;36,7368;1,8479;50,5632;2,5033;2,3395;3;;;
2016;4901;FACULDADE FASIPE;FASIPE;Faculdade ;Privada com fins lucrativos;108441;23;ENFERMAGEM;Educação Presencial;5107909;SINOP;MT;23;22;37,3273;1,5677;35,7636;1,4263;1,4617;2;;;
2016;4901;FACULDADE FASIPE;FASIPE;Faculdade ;Privada com fins lucrativos;108443;55;BIOMEDICINA;Educação Presencial;5107909;SINOP;MT;56;47;44,1149;1,5299;36,5362;1,5313;1,5309;2;;;
2016;4113;FACULDADE DE CERES;FACER;Faculdade ;Privada com fins lucrativos;108454;19;FARMÁCIA;Educação Presencial;5205406;CERES;GO;50;45;37,2400;1,1353;39,5533;0,9459;0,9932;2;;;
2016;4113;FACULDADE DE CERES;FACER;Faculdade ;Privada com fins lucrativos;108458;23;ENFERMAGEM;Educação Presencial;5205406;CERES;GO;42;40;35,2800;1,2933;38,2550;1,7833;1,6608;2;;;
